motor_angle_deg,ambient_temp_c,elapsed_time_min,raw_phase_deg,raw_mag_dB,phase_drift_error_deg,true_phase_deg,true_mag_dB,predicted_drift_deg,calibrated_phase_deg
144.0,22.574,16.705,-40.4265,-33.7055,0.5513,-39.8344,-33.7,0.5519,-40.9784
145.0,22.574,16.721,-38.7062,-27.197,0.5518,-37.9692,-26.9828,0.5521,-39.2583
146.0,22.574,16.737,-36.3791,-23.4943,0.5522,-36.1247,-23.3397,0.5524,-36.9315
147.0,22.574,16.753,-32.9368,-21.322,0.5526,-34.3033,-20.9818,0.5528,-33.4896
148.0,22.574,16.769,-33.3877,-19.0683,0.553,-32.5073,-19.4034,0.5533,-33.941
149.0,22.575,16.785,-29.529,-18.8233,0.5534,-30.7387,-18.4038,0.5543,-30.0833
150.0,22.575,16.801,-30.3088,-18.0086,0.5539,-29.0,-17.9018,0.5544,-30.8632
151.0,22.575,16.817,-27.0451,-17.7454,0.5543,-27.2932,-17.8835,0.5546,-27.5997
152.0,22.575,16.833,-24.9015,-17.7487,0.5547,-25.6206,-18.3941,0.5551,-25.4566
153.0,22.575,16.849,-19.7615,-19.5657,0.5551,-23.9843,-19.562,0.5557,-20.3172
154.0,22.575,16.865,-23.8968,-21.7862,0.5555,-22.3864,-21.6892,0.5561,-24.4529
155.0,22.576,16.881,-18.0649,-25.5038,0.5559,-20.8289,-25.6133,0.5566,-18.6215
156.0,22.576,16.897,-18.5327,-36.463,0.5564,-19.3139,-35.6336,0.5569,-19.0896
157.0,22.576,16.913,-16.6697,-33.0072,0.5568,-17.8433,-32.5277,0.5572,-17.2269
158.0,22.576,16.929,-15.6844,-23.7588,0.5572,-16.4191,-23.6086,0.5575,-16.2419
159.0,22.576,16.945,-13.8184,-19.6114,0.5576,-15.0431,-19.3262,0.5576,-14.376
160.0,22.576,16.961,-13.3898,-17.2917,0.558,-13.7173,-16.6513,0.5576,-13.9474
161.0,22.577,16.977,-9.7038,-14.5523,0.5584,-12.4433,-14.8954,0.5575,-10.2613
162.0,22.577,16.993,-11.3488,-13.7056,0.5588,-11.2229,-13.8095,0.5576,-11.9064
163.0,22.577,17.009,-7.8002,-13.2475,0.5593,-10.0578,-13.3036,0.5574,-8.3576
164.0,22.577,17.025,-9.3565,-13.6589,0.5597,-8.9496,-13.3813,0.5576,-9.9141
165.0,22.577,17.041,-7.4301,-14.1108,0.5601,-7.8998,-14.1425,0.5574,-7.9875
166.0,22.577,17.057,-7.9573,-15.656,0.5605,-6.9099,-15.8618,0.5574,-8.5147
167.0,22.578,17.073,-4.7379,-19.4295,0.5609,-5.9813,-19.3235,0.5563,-5.2942
168.0,22.578,17.089,-2.3864,-28.2367,0.5613,-5.1154,-28.4146,0.5554,-2.9418
169.0,22.578,17.105,-3.8677,-26.6933,0.5617,-4.3134,-26.3749,0.5554,-4.4231
170.0,22.578,17.121,-3.3098,-16.5877,0.5621,-3.5766,-16.6267,0.5551,-3.8649
171.0,22.578,17.137,-4.0154,-11.3356,0.5625,-2.906,-11.7926,0.555,-4.5704
172.0,22.578,17.153,-2.0837,-8.0607,0.5629,-2.3027,-8.5535,0.5548,-2.6385
173.0,22.578,17.169,-3.5936,-5.6322,0.5634,-1.7678,-6.1632,0.555,-4.1486
174.0,22.579,17.185,-2.1076,-4.2149,0.5638,-1.302,-4.3291,0.5545,-2.6621
175.0,22.579,17.201,-0.0019,-2.8937,0.5642,-0.9062,-2.9063,0.5517,-0.5536
176.0,22.579,17.217,1.9619,-1.993,0.5646,-0.5812,-1.8135,0.5742,1.3877
177.0,22.579,17.233,4.4513,-1.7244,0.565,-0.3275,-1.0014,0.5742,3.8771
178.0,22.579,17.249,-0.4603,-0.9775,0.5654,-0.1458,-0.4395,0.5748,-1.0351
179.0,22.579,17.265,2.6822,-0.1763,0.5658,-0.0365,-0.1091,0.5742,2.108
-180.0,22.58,17.281,0.9318,-0.0433,0.5662,-0.0,0.0,0.5679,0.3639
-179.0,22.58,17.297,0.3031,0.4558,0.5666,-0.0366,-0.1091,0.5682,-0.2651
-178.0,22.58,17.313,1.0694,0.0864,0.567,-0.1465,-0.4395,0.5679,0.5015
-177.0,22.58,17.329,0.3304,-1.276,0.5674,-0.3298,-1.0014,0.5682,-0.2378
-176.0,22.58,17.345,0.1468,-1.4861,0.5678,-0.5866,-1.8135,0.5682,-0.4214
-175.0,22.58,17.361,-0.9611,-3.0971,0.5682,-0.9168,-2.9063,0.5685,-1.5296
-174.0,22.58,17.377,-2.8488,-4.056,0.5686,-1.3203,-4.3291,0.5701,-3.4189
-173.0,22.581,17.393,-3.5432,-5.8408,0.569,-1.7967,-6.1632,0.5703,-4.1135
-172.0,22.581,17.409,-0.7966,-8.0567,0.5694,-2.3459,-8.5535,0.5683,-1.3649
-171.0,22.581,17.425,-2.8125,-11.9897,0.5698,-2.9672,-11.7926,0.5701,-3.3826
-170.0,22.581,17.441,-3.9842,-16.2209,0.5702,-3.6603,-16.6267,0.5708,-4.555
-169.0,22.581,17.457,-3.8412,-27.124,0.5706,-4.4245,-26.3749,0.5708,-4.412
-168.0,22.581,17.473,-3.4958,-27.8961,0.571,-5.2592,-28.4146,0.5706,-4.0664
-167.0,22.581,17.489,-5.3215,-19.3335,0.5714,-6.1634,-19.3235,0.5719,-5.8934
-166.0,22.581,17.505,-7.5487,-15.8633,0.5718,-7.1364,-15.8618,0.5729,-8.1216
-165.0,22.582,17.521,-5.7655,-14.9575,0.5722,-8.1772,-14.1425,0.5722,-6.3377
-164.0,22.582,17.537,-6.3433,-13.5368,0.5726,-9.2846,-13.3813,0.5726,-6.9159
-163.0,22.582,17.553,-9.1428,-12.7614,0.573,-10.4577,-13.3036,0.5735,-9.7163
-162.0,22.582,17.569,-9.6612,-13.9801,0.5734,-11.695,-13.8095,0.5741,-10.2353
-161.0,22.582,17.585,-10.5587,-14.6101,0.5738,-12.9954,-14.8954,0.5741,-11.1328
-160.0,22.582,17.601,-12.0881,-16.6375,0.5742,-14.3574,-16.6513,0.5749,-12.663
-159.0,22.582,17.617,-14.2838,-18.9011,0.5746,-15.7795,-19.3262,0.575,-14.8588
-158.0,22.583,17.633,-15.7877,-23.532,0.575,-17.2602,-23.6086,0.5762,-16.3639
-157.0,22.583,17.649,-17.4429,-32.9005,0.5754,-18.7977,-32.5277,0.5761,-18.019
-156.0,22.583,17.665,-21.4607,-35.611,0.5758,-20.3905,-35.6336,0.5772,-22.0379
-155.0,22.583,17.681,-20.4094,-24.9728,0.5762,-22.0366,-25.6133,0.5772,-20.9866
-154.0,22.583,17.697,-25.1914,-21.4901,0.5766,-23.7342,-21.6892,0.5774,-25.7688
-153.0,22.583,17.713,-26.0964,-19.6085,0.5769,-25.4815,-19.562,0.5774,-26.6738
-152.0,22.583,17.729,-24.7435,-17.4918,0.5773,-27.2762,-18.3941,0.5782,-25.3217
-151.0,22.583,17.745,-27.2784,-17.4198,0.5777,-29.1164,-17.8835,0.5782,-27.8566
-150.0,22.584,17.761,-28.1908,-17.5751,0.5781,-31.0,-17.9018,0.5791,-28.7699
-149.0,22.584,17.777,-32.7537,-18.2769,0.5785,-32.9247,-18.4038,0.5793,-33.333
-148.0,22.584,17.793,-36.0377,-19.1113,0.5789,-34.8882,-19.4034,0.5797,-36.6174
-147.0,22.584,17.809,-36.6696,-20.6767,0.5793,-36.8883,-20.9818,0.5797,-37.2493
-146.0,22.584,17.825,-38.1897,-24.2128,0.5797,-38.9225,-23.3397,0.5804,-38.7701
-145.0,22.584,17.841,-40.2898,-26.8249,0.5801,-40.9884,-26.9828,0.5808,-40.8706
-144.0,22.584,17.857,-40.8026,-33.7644,0.5805,-43.0836,-33.7,0.5813,-41.3839
-143.0,22.584,17.873,-45.1665,-50.1999,0.5808,-45.2055,-50.0,0.5812,-45.7477
-142.0,22.585,17.889,-46.2423,-32.0562,0.5812,-47.3516,-31.978,0.582,-46.8243
-141.0,22.585,17.905,-50.4205,-27.5657,0.5816,-49.5192,-26.9433,0.5824,-51.0029
-140.0,22.585,17.921,-50.4483,-24.9209,0.582,-51.7058,-24.1991,0.5824,-51.0307
-139.0,22.585,17.937,-53.3216,-22.0204,0.5824,-53.9086,-22.519,0.5826,-53.9042
-138.0,22.585,17.953,-56.667,-21.3116,0.5828,-56.125,-21.4965,0.5828,-57.2498
-137.0,22.585,17.969,-58.1229,-21.9153,0.5832,-58.3523,-20.95,0.5828,-58.7057
-136.0,22.585,17.985,-60.2804,-21.019,0.5835,-60.5877,-20.7884,0.582,-60.8624
-135.0,22.585,18.001,-62.6497,-20.6141,0.5839,-62.8284,-20.9663,0.5819,-63.2316
-134.0,22.585,18.017,-61.8304,-21.5802,0.5843,-65.0717,-21.4682,0.5821,-62.4125
-133.0,22.586,18.033,-66.8778,-21.8059,0.5847,-67.3149,-22.3039,0.582,-67.4598
-132.0,22.586,18.049,-69.3358,-23.0931,0.5851,-69.555,-23.5131,0.5819,-69.9177
-131.0,22.586,18.065,-74.3501,-25.7236,0.5855,-71.7894,-25.1809,0.5798,-74.9299
-130.0,22.586,18.081,-74.7706,-27.54,0.5858,-74.0152,-27.4827,0.5798,-75.3504
-129.0,22.586,18.097,-76.038,-30.9974,0.5862,-76.2296,-30.8182,0.5798,-76.6178
-128.0,22.586,18.113,-78.8721,-36.9619,0.5866,-78.4299,-36.4062,0.5776,-79.4497
-127.0,22.586,18.129,-77.9538,-50.5817,0.587,-80.6133,-50.0,0.5791,-78.5329
-126.0,22.586,18.145,-82.4371,-39.4094,0.5874,-82.7771,-39.087,0.5771,-83.0142
-125.0,22.586,18.161,-82.3981,-33.0108,0.5877,-84.9185,-32.7544,0.5966,-82.9947
-124.0,22.587,18.177,-86.3541,-29.3023,0.5881,-87.0348,-29.4156,0.5956,-86.9497
-123.0,22.587,18.193,-88.479,-26.8474,0.5885,-89.1234,-27.2651,0.5956,-89.0746
-122.0,22.587,18.209,-90.7258,-25.5703,0.5889,-91.1815,-25.7758,0.595,-91.3208
-121.0,22.587,18.225,-92.6117,-24.4186,0.5893,-93.2066,-24.7188,0.595,-93.2067
-120.0,22.587,18.241,-92.0283,-24.0801,0.5896,-95.1962,-23.9735,0.592,-92.6203
-119.0,22.587,18.257,-100.0369,-23.2269,0.59,-97.1475,-23.4681,0.5924,-100.6293
-118.0,22.587,18.273,-101.4702,-23.2158,0.5904,-99.0583,-23.1565,0.5912,-102.0614
-117.0,22.587,18.289,-101.15,-23.1836,0.5908,-100.926,-23.007,0.5912,-101.7412
-116.0,22.587,18.305,-102.1353,-22.2383,0.5911,-102.7483,-22.9972,0.5912,-102.7265
-115.0,22.587,18.321,-102.8961,-24.0428,0.5915,-104.5227,-23.1106,0.5912,-103.4873
-114.0,22.587,18.337,-104.9456,-24.0844,0.5919,-106.2471,-23.3351,0.5917,-105.5373
-113.0,22.588,18.353,-107.9034,-23.5084,0.5923,-107.9193,-23.6615,0.5939,-108.4973
-112.0,22.588,18.369,-107.4158,-24.1889,0.5926,-109.537,-24.0829,0.5939,-108.0097
-111.0,22.588,18.385,-108.9598,-25.1692,0.593,-111.0982,-24.5944,0.5945,-109.5543
-110.0,22.588,18.401,-111.7313,-25.6145,0.5934,-112.6008,-25.1926,0.594,-112.3253
-109.0,22.588,18.417,-112.0053,-26.2456,0.5938,-114.043,-25.8758,0.594,-112.5993
-108.0,22.588,18.433,-114.4198,-26.2865,0.5941,-115.4229,-26.6434,0.5942,-115.014
-107.0,22.588,18.449,-116.9864,-27.0113,0.5945,-116.7387,-27.4963,0.5944,-117.5808
-106.0,22.588,18.465,-116.3471,-27.781,0.5949,-117.9887,-28.4368,0.5944,-116.9415
-105.0,22.588,18.481,-118.4101,-30.1047,0.5952,-119.1713,-29.4691,0.5947,-119.0048
-104.0,22.588,18.497,-119.6873,-31.146,0.5956,-120.2849,-30.5992,0.5955,-120.2828
-103.0,22.588,18.513,-118.5227,-32.4097,0.596,-121.3282,-31.8354,0.5954,-119.1181
-102.0,22.589,18.529,-125.3796,-32.6738,0.5964,-122.2996,-33.1893,0.5967,-125.9763
-101.0,22.589,18.545,-124.7279,-34.5094,0.5967,-123.1981,-34.6763,0.5967,-125.3246
-100.0,22.589,18.561,-125.206,-36.2851,0.5971,-124.0225,-36.3172,0.5975,-125.8035
-99.0,22.589,18.577,-124.719,-38.0484,0.5975,-124.7715,-38.1403,0.5975,-125.3165
-98.0,22.589,18.593,-125.2285,-40.2076,0.5978,-125.4444,-40.1849,0.5985,-125.827
-97.0,22.589,18.609,-127.703,-42.9557,0.5982,-126.0402,-42.5073,0.5985,-128.3015
-96.0,22.589,18.625,-127.4373,-44.9851,0.5986,-126.5581,-45.1904,0.5993,-128.0366
-95.0,22.589,18.641,-127.6898,-48.4387,0.5989,-126.9975,-48.3643,0.5993,-128.2891
-94.0,22.589,18.657,-123.0723,-50.4801,0.5993,-127.3578,-50.0,0.6002,-123.6725
-93.0,22.589,18.673,-124.3362,-49.7703,0.5997,-127.6385,-50.0,0.6002,-124.9364
-92.0,22.589,18.689,-127.8568,-50.1703,0.6,-127.8392,-50.0,0.6007,-128.4575
-91.0,22.589,18.705,-127.9048,-49.909,0.6004,-127.9598,-50.0,0.6007,-128.5055
-90.0,22.59,18.721,-129.1231,-50.05,0.6007,-128.0,-50.0,0.6016,-129.7247
-89.0,22.59,18.737,-130.2209,-49.6434,0.6011,-127.9598,-50.0,0.6016,-130.8225
-88.0,22.59,18.753,-127.4131,-49.9119,0.6015,-127.8392,-50.0,0.6023,-128.0154
-87.0,22.59,18.769,-128.5334,-50.3535,0.6018,-127.6385,-50.0,0.6023,-129.1357
-86.0,22.59,18.785,-126.8828,-49.8712,0.6022,-127.3578,-50.0,0.6029,-127.4857
-85.0,22.59,18.801,-128.7952,-48.2224,0.6026,-126.9975,-48.3643,0.6029,-129.3981
-84.0,22.59,18.817,-127.0981,-44.9859,0.6029,-126.5581,-45.1904,0.6028,-127.7009
-83.0,22.59,18.833,-125.214,-42.0929,0.6033,-126.0402,-42.5073,0.6028,-125.8168
-82.0,22.59,18.849,-124.2914,-40.4313,0.6036,-125.4444,-40.1849,0.6036,-124.895
-81.0,22.59,18.865,-123.5413,-37.8731,0.604,-124.7715,-38.1403,0.6036,-124.1449
-80.0,22.59,18.881,-125.3988,-37.0071,0.6044,-124.0225,-36.3172,0.6036,-126.0024
-79.0,22.59,18.897,-121.3114,-34.7243,0.6047,-123.1981,-34.6763,0.604,-121.9154
-78.0,22.59,18.913,-122.8949,-33.2992,0.6051,-122.2996,-33.1893,0.6043,-123.4992
-77.0,22.59,18.929,-119.7734,-31.2563,0.6054,-121.3282,-31.8354,0.6037,-120.3771
-76.0,22.591,18.945,-119.6951,-30.6617,0.6058,-120.2849,-30.5992,0.6037,-120.2988
-75.0,22.591,18.961,-120.6297,-29.2259,0.6062,-119.1713,-29.4691,0.6037,-121.2334
-74.0,22.591,18.977,-117.8565,-29.1415,0.6065,-117.9887,-28.4368,0.6037,-118.4602
-73.0,22.591,18.993,-115.5838,-27.637,0.6069,-116.7387,-27.4963,0.603,-116.1868
-72.0,22.591,19.009,-113.8963,-26.9819,0.6072,-115.4229,-26.6434,0.603,-114.4993
-71.0,22.591,19.025,-113.6469,-24.8856,0.6076,-114.043,-25.8758,0.603,-114.2499
-70.0,22.591,19.041,-109.6952,-25.4594,0.6079,-112.6008,-25.1926,0.6039,-110.2991
-69.0,22.591,19.057,-108.9786,-24.5651,0.6083,-111.0982,-24.5944,0.6035,-109.5821
-68.0,22.591,19.073,-109.3133,-24.0322,0.6086,-109.537,-24.0829,0.6038,-109.9171
-67.0,22.591,19.089,-106.1851,-24.2973,0.609,-107.9193,-23.6615,0.6029,-106.788
-66.0,22.591,19.105,-102.7371,-23.5455,0.6093,-106.2471,-23.3351,0.6176,-103.3547
-65.0,22.591,19.121,-100.9723,-22.9487,0.6097,-104.5227,-23.1106,0.6175,-101.5898
-64.0,22.591,19.137,-103.9802,-22.9629,0.6101,-102.7483,-22.9972,0.6177,-104.5979
-63.0,22.591,19.153,-101.7054,-23.9271,0.6104,-100.926,-23.007,0.6176,-102.323
-62.0,22.591,19.169,-96.2202,-23.3833,0.6108,-99.0583,-23.1565,0.6172,-96.8374
-61.0,22.591,19.185,-98.1239,-23.0598,0.6111,-97.1475,-23.4681,0.6175,-98.7414
-60.0,22.591,19.201,-96.5685,-23.7382,0.6115,-95.1962,-23.9735,0.6148,-97.1833
-59.0,22.592,19.217,-93.3241,-24.2316,0.6118,-93.2066,-24.7188,0.6114,-93.9355
-58.0,22.592,19.233,-89.939,-26.17,0.6122,-91.1815,-25.7758,0.6116,-90.5506
-57.0,22.592,19.249,-88.6644,-26.7527,0.6125,-89.1234,-27.2651,0.6117,-89.2761
-56.0,22.592,19.265,-87.3978,-29.4333,0.6129,-87.0348,-29.4156,0.6117,-88.0095
-55.0,22.592,19.281,-85.3166,-32.1175,0.6132,-84.9185,-32.7544,0.6118,-85.9284
-54.0,22.592,19.297,-83.232,-39.0857,0.6136,-82.7771,-39.087,0.6117,-83.8437
-53.0,22.592,19.313,-81.3187,-50.819,0.6139,-80.6133,-50.0,0.6118,-81.9305
-52.0,22.592,19.329,-74.3932,-36.0665,0.6142,-78.4299,-36.4062,0.6144,-75.0076
-51.0,22.592,19.345,-75.1687,-30.9956,0.6146,-76.2296,-30.8182,0.6144,-75.7831
-50.0,22.592,19.361,-72.0701,-27.6332,0.6149,-74.0152,-27.4827,0.6145,-72.6846
-49.0,22.592,19.377,-71.9077,-25.7622,0.6153,-71.7894,-25.1809,0.6145,-72.5222
-48.0,22.592,19.393,-69.2183,-22.8642,0.6156,-69.555,-23.5131,0.6174,-69.8357
-47.0,22.592,19.409,-67.7692,-22.5124,0.616,-67.3149,-22.3039,0.6174,-68.3866
-46.0,22.592,19.425,-68.433,-20.8382,0.6163,-65.0717,-21.4682,0.6174,-69.0504
-45.0,22.592,19.441,-64.2788,-21.1388,0.6167,-62.8284,-20.9663,0.6175,-64.8963
-44.0,22.592,19.457,-62.6866,-21.1595,0.617,-60.5877,-20.7884,0.6175,-63.3041
-43.0,22.592,19.473,-61.1096,-20.4222,0.6173,-58.3523,-20.95,0.6174,-61.727
-42.0,22.592,19.489,-57.3004,-21.5258,0.6177,-56.125,-21.4965,0.6188,-57.9192
-41.0,22.592,19.505,-51.3032,-22.5444,0.618,-53.9086,-22.519,0.6189,-51.9221
-40.0,22.592,19.521,-51.1541,-24.7117,0.6184,-51.7058,-24.1991,0.6191,-51.7732
-39.0,22.592,19.537,-46.9646,-27.1264,0.6187,-49.5192,-26.9433,0.6194,-47.584
-38.0,22.592,19.553,-46.116,-31.8065,0.6191,-47.3516,-31.978,0.6194,-46.7354
-37.0,22.592,19.569,-43.4123,-50.5197,0.6194,-45.2055,-50.0,0.6197,-44.032
-36.0,22.592,19.585,-43.8152,-33.9157,0.6197,-43.0836,-33.7,0.6198,-44.435
-35.0,22.593,19.601,-39.5824,-27.151,0.6201,-40.9884,-26.9828,0.6204,-40.2028
-34.0,22.593,19.617,-37.209,-23.3131,0.6204,-38.9225,-23.3397,0.6206,-37.8296
-33.0,22.593,19.633,-37.1325,-20.39,0.6208,-36.8883,-20.9818,0.6211,-37.7536
-32.0,22.593,19.649,-33.4278,-19.5234,0.6211,-34.8882,-19.4034,0.6213,-34.0491
-31.0,22.593,19.665,-31.454,-18.68,0.6214,-32.9247,-18.4038,0.6217,-32.0757
-30.0,22.593,19.681,-31.2026,-16.8032,0.6218,-31.0,-17.9018,0.6222,-31.8248
-29.0,22.593,19.697,-30.1785,-18.0567,0.6221,-29.1164,-17.8835,0.6226,-30.8011
-28.0,22.593,19.713,-28.43,-18.4703,0.6224,-27.2762,-18.3941,0.6227,-29.0527
-27.0,22.593,19.729,-24.7289,-19.7051,0.6228,-25.4815,-19.562,0.6225,-25.3514
-26.0,22.593,19.745,-22.6206,-21.7999,0.6231,-23.7342,-21.6892,0.6229,-23.2435
-25.0,22.593,19.761,-22.6019,-25.5822,0.6235,-22.0366,-25.6133,0.6233,-23.2252
-24.0,22.593,19.777,-19.7268,-35.2653,0.6238,-20.3905,-35.6336,0.6238,-20.3506
-23.0,22.593,19.793,-17.3178,-32.3661,0.6241,-18.7977,-32.5277,0.6238,-17.9416
-22.0,22.593,19.809,-15.7084,-23.1778,0.6245,-17.2602,-23.6086,0.6247,-16.3331
-21.0,22.593,19.825,-12.8269,-18.9086,0.6248,-15.7795,-19.3262,0.6249,-13.4518
-20.0,22.593,19.841,-11.8168,-16.5679,0.6251,-14.3574,-16.6513,0.6249,-12.4417
-19.0,22.593,19.857,-13.8719,-14.7449,0.6255,-12.9954,-14.8954,0.625,-14.4969
-18.0,22.593,19.873,-8.5439,-13.366,0.6258,-11.695,-13.8095,0.625,-9.1689
-17.0,22.593,19.889,-10.628,-13.7481,0.6261,-10.4577,-13.3036,0.6249,-11.2529
-16.0,22.593,19.905,-7.0909,-12.3821,0.6265,-9.2846,-13.3813,0.6246,-7.7155
-15.0,22.593,19.921,-7.4484,-14.3476,0.6268,-8.1772,-14.1425,0.6249,-8.0733
-14.0,22.593,19.937,-7.1275,-16.0022,0.6271,-7.1364,-15.8618,0.6246,-7.7521
-13.0,22.593,19.953,-8.2475,-19.8083,0.6274,-6.1634,-19.3235,0.625,-8.8725
-12.0,22.593,19.969,-4.8887,-28.8874,0.6278,-5.2592,-28.4146,0.624,-5.5127
-11.0,22.593,19.985,-6.1355,-25.9853,0.6281,-4.4245,-26.3749,0.6243,-6.7598
-10.0,22.593,20.001,-1.5809,-15.7186,0.6284,-3.6603,-16.6267,0.6207,-2.2016
-9.0,22.593,20.017,-0.0633,-12.0195,0.6288,-2.9672,-11.7926,0.6201,-0.6834
-8.0,22.593,20.033,-2.9121,-8.4146,0.6291,-2.3459,-8.5535,0.6228,-3.5349
-7.0,22.593,20.049,-0.7144,-6.0751,0.6294,-1.7967,-6.1632,0.6371,-1.3515
-6.0,22.593,20.065,-1.7786,-3.929,0.6297,-1.3203,-4.3291,0.6373,-2.4159
-5.0,22.593,20.081,-1.2295,-2.0188,0.6301,-0.9168,-2.9063,0.6373,-1.8668
-4.0,22.593,20.097,1.2055,-1.2051,0.6304,-0.5866,-1.8135,0.6363,0.5692
-3.0,22.593,20.113,0.2431,-1.0969,0.6307,-0.3298,-1.0014,0.6367,-0.3936
-2.0,22.593,20.129,3.094,-0.228,0.6311,-0.1465,-0.4395,0.6361,2.4579
-1.0,22.593,20.145,-0.1286,0.1422,0.6314,-0.0366,-0.1091,0.6333,-0.7619
0.0,22.593,20.161,2.1307,-0.008,0.6317,0.0,0.0,0.633,1.4977
1.0,22.593,20.177,0.7416,-0.5474,0.632,-0.0365,-0.1091,0.633,0.1086
2.0,22.593,20.193,1.6802,-0.759,0.6323,-0.1458,-0.4395,0.633,1.0472
3.0,22.593,20.209,-0.3656,-0.5421,0.6327,-0.3275,-1.0014,0.6331,-0.9987
4.0,22.593,20.225,-0.0225,-1.313,0.633,-0.5812,-1.8135,0.6329,-0.6554
5.0,22.593,20.241,-0.4462,-2.9893,0.6333,-0.9062,-2.9063,0.6331,-1.0793
6.0,22.593,20.257,-1.9225,-4.2247,0.6336,-1.302,-4.3291,0.6335,-2.556
7.0,22.593,20.273,-0.1407,-5.6843,0.634,-1.7678,-6.1632,0.633,-0.7737
8.0,22.593,20.289,-0.6931,-9.2352,0.6343,-2.3027,-8.5535,0.6331,-1.3262
9.0,22.593,20.305,-1.381,-11.9712,0.6346,-2.906,-11.7926,0.6336,-2.0146
10.0,22.593,20.321,-0.6362,-15.8195,0.6349,-3.5766,-16.6267,0.6332,-1.2694
11.0,22.593,20.337,-1.5041,-26.2552,0.6352,-4.3134,-26.3749,0.6336,-2.1377
12.0,22.593,20.353,-5.0422,-28.8662,0.6356,-5.1154,-28.4146,0.637,-5.6792
13.0,22.593,20.369,-4.7858,-19.2766,0.6359,-5.9813,-19.3235,0.6365,-5.4223
14.0,22.593,20.385,-7.2091,-15.4532,0.6362,-6.9099,-15.8618,0.6379,-7.847
15.0,22.593,20.401,-7.2282,-15.1612,0.6365,-7.8998,-14.1425,0.6379,-7.8661
16.0,22.593,20.417,-9.2124,-13.3108,0.6368,-8.9496,-13.3813,0.6381,-9.8505
17.0,22.593,20.433,-6.9905,-13.4526,0.6372,-10.0578,-13.3036,0.6376,-7.6281
18.0,22.593,20.449,-10.0399,-14.4663,0.6375,-11.2229,-13.8095,0.638,-10.6779
19.0,22.593,20.465,-12.1325,-14.8627,0.6378,-12.4433,-14.8954,0.6383,-12.7708
20.0,22.593,20.481,-11.2887,-16.7059,0.6381,-13.7173,-16.6513,0.6381,-11.9268
21.0,22.593,20.497,-17.6606,-19.3358,0.6384,-15.0431,-19.3262,0.6387,-18.2993
22.0,22.593,20.513,-18.8015,-23.748,0.6387,-16.4191,-23.6086,0.6387,-19.4402
23.0,22.593,20.529,-16.0105,-32.9363,0.6391,-17.8433,-32.5277,0.6396,-16.6501
24.0,22.593,20.545,-18.5838,-36.2155,0.6394,-19.3139,-35.6336,0.6394,-19.2232
25.0,22.593,20.561,-19.8135,-25.8896,0.6397,-20.8289,-25.6133,0.6404,-20.4539
26.0,22.593,20.577,-23.736,-21.3455,0.64,-22.3864,-21.6892,0.6404,-24.3764
27.0,22.593,20.593,-23.3789,-19.4687,0.6403,-23.9843,-19.562,0.6409,-24.0198
28.0,22.593,20.609,-21.9747,-18.4217,0.6406,-25.6206,-18.3941,0.6409,-22.6156
29.0,22.593,20.625,-25.416,-18.2994,0.6409,-27.2932,-17.8835,0.6418,-26.0578
30.0,22.593,20.641,-28.1042,-18.0514,0.6413,-29.0,-17.9018,0.6418,-28.746
31.0,22.593,20.657,-30.7558,-18.1089,0.6416,-30.7387,-18.4038,0.6423,-31.3981
32.0,22.593,20.673,-32.4572,-19.2015,0.6419,-32.5073,-19.4034,0.6423,-33.0995
33.0,22.593,20.689,-36.855,-21.1727,0.6422,-34.3033,-20.9818,0.6429,-37.4979
34.0,22.593,20.705,-35.0958,-24.3843,0.6425,-36.1247,-23.3397,0.6429,-35.7387
35.0,22.593,20.721,-36.0581,-27.2528,0.6428,-37.9692,-26.9828,0.6436,-36.7017
36.0,22.593,20.737,-41.5547,-33.8931,0.6431,-39.8344,-33.7,0.6436,-42.1983
37.0,22.593,20.753,-42.0667,-50.3628,0.6434,-41.718,-50.0,0.6443,-42.711
38.0,22.593,20.769,-44.7103,-32.1432,0.6437,-43.6178,-31.978,0.6443,-45.3546
39.0,22.593,20.785,-46.3354,-26.6167,0.644,-45.5314,-26.9433,0.6444,-46.9798
40.0,22.593,20.801,-46.7319,-24.214,0.6444,-47.4564,-24.1991,0.6444,-47.3763
41.0,22.593,20.817,-51.8725,-22.1231,0.6447,-49.3906,-22.519,0.6414,-52.5139
42.0,22.593,20.833,-49.7652,-22.0998,0.645,-51.3315,-21.4965,0.6414,-50.4066
43.0,22.593,20.849,-51.5009,-21.0721,0.6453,-53.2769,-20.95,0.6418,-52.1427
44.0,22.593,20.865,-54.9554,-21.564,0.6456,-55.2244,-20.7884,0.6418,-55.5972
45.0,22.593,20.881,-60.2467,-21.137,0.6459,-57.1716,-20.9663,0.6408,-60.8875
46.0,22.593,20.897,-59.9646,-21.8865,0.6462,-59.1162,-21.4682,0.6423,-60.6069
47.0,22.593,20.913,-58.56,-21.7914,0.6465,-61.0559,-22.3039,0.6423,-59.2023
48.0,22.593,20.929,-66.5086,-23.3492,0.6468,-62.9884,-23.5131,0.6407,-67.1493
49.0,22.593,20.945,-64.7856,-24.775,0.6471,-64.9114,-25.1809,0.6407,-65.4263
50.0,22.593,20.961,-67.9452,-27.6544,0.6474,-66.8226,-27.4827,0.6406,-68.5858
51.0,22.593,20.977,-66.8652,-31.2261,0.6477,-68.7198,-30.8182,0.6406,-67.5058
